dataset_id,horizon_step,reference_step,feature,comparison_bars,mae,rmse,iqr_normalized_mae,correlation,final_abs_error
spy_2h,1,1,scaling_exponent,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_2h,2,1,pressure,371,0.001251752021563343,0.0017318017976394654,0.005054520579702577,0.9999724398742943,0.0006000000000000003
spy_2h,2,1,velocity,371,0.013523719676549866,0.01849816119658888,0.019858619201982182,0.9991620093195863,0.0012000000000000066
spy_2h,2,1,acceleration,371,0.039128301886792456,0.052727555872124195,0.09325143442991529,0.987387731289142,0.006000000000000005
spy_2h,2,1,jerk,371,0.06102911051212939,0.08367430763031386,0.12822588614797645,0.9656994595941512,0.06620000000000001
spy_2h,2,1,snap,371,0.07834959568733153,0.10754362081201513,0.1578038181013727,0.9431868377381839,0.039
spy_2h,2,1,structure,371,0.004501886792452829,0.005227034225299546,0.03159218801721282,0.9996251336749975,0.0016999999999999793
spy_2h,2,1,kinematics,371,0.013177088948787065,0.01720158505202026,0.1615829423517727,0.9599076732134223,0.01880000000000004
spy_2h,2,1,geometry,371,0.008811051212938,0.011200643753158795,0.22621440854783098,0.9361421470168679,0.008599999999999997
spy_2h,2,1,information,371,0.007830997304582211,0.010699433191526832,0.07910098287456781,0.9951876637186422,0.0040999999999999925
spy_2h,2,1,propagation,371,0.019167115902964958,0.024217033055825687,0.1715178156864873,0.9716963968147889,0.025499999999999967
spy_2h,2,1,cascade_bias,371,0.03139568733153639,0.040662852177015464,0.12631537852157065,0.9749623723717575,0.04290000000000002
spy_2h,2,1,scaling_exponent,371,0.0548398921832884,0.06977061221489296,0.3598418122263016,0.9659415124153623,0.04169999999999996
spy_2h,4,1,pressure,371,0.0023541778975741255,0.0033613868912822447,0.009506068635469921,0.9998498259069445,0.0012000000000000001
spy_2h,4,1,velocity,371,0.03749433962264151,0.052157114396889734,0.0550577674341285,0.9934318712343732,0.028599999999999993
spy_2h,4,1,acceleration,371,0.07998598382749325,0.10541259866293647,0.19062436565179516,0.9531557109508103,0.0945
spy_2h,4,1,jerk,371,0.10128355795148249,0.13291789492936168,0.21280293718138982,0.9156843137496882,0.2461
spy_2h,4,1,snap,371,0.11423477088948786,0.15144604431817504,0.2300801024964509,0.8888129377087787,0.28809999999999997
spy_2h,4,1,structure,371,0.012353638814016172,0.014617131698235392,0.08669220220362221,0.9968122989010675,0.0031999999999999806
spy_2h,4,1,kinematics,371,0.023864690026954176,0.031643261696318085,0.2926387495641223,0.8824706709058412,0.04710000000000003
spy_2h,4,1,geometry,371,0.016659568733153638,0.021493215252418433,0.4277167839063843,0.7682537043807053,0.009099999999999997
spy_2h,4,1,information,371,0.01668355795148248,0.021467794471275257,0.16852078738871198,0.9864507025520782,0.01799999999999996
spy_2h,4,1,propagation,371,0.04506846361185983,0.054495503907126534,0.403297213528947,0.8874424092009232,0.07050000000000001
spy_2h,4,1,cascade_bias,371,0.10379541778975741,0.13772333168945705,0.4176037730426772,0.7699294327863194,0.08610000000000001
spy_2h,4,1,scaling_exponent,371,0.07431940700808624,0.10128413703583765,0.48766015097169424,0.9117084134196541,0.06020000000000003
spy_2h,8,1,pressure,371,0.004421293800539084,0.006277948829787796,0.017852993339548092,0.9993997530234491,0.0028
spy_2h,8,1,velocity,371,0.07085175202156335,0.10037367514977608,0.10404075186720022,0.9750801402776448,0.05299999999999999
spy_2h,8,1,acceleration,371,0.1247900269541779,0.1678299982984001,0.29740235213102456,0.8876602794881199,0.4093
spy_2h,8,1,jerk,371,0.14515067385444744,0.18852791116545503,0.30497042515904493,0.8546753872857984,0.49470000000000003
spy_2h,8,1,snap,371,0.15247196765498652,0.20139929770459222,0.3070935904430746,0.8276631976025663,0.4572
spy_2h,8,1,structure,371,0.01884474393530997,0.02238756634126711,0.13224381708989447,0.9928309658406557,0.005099999999999993
spy_2h,8,1,kinematics,371,0.03359272237196766,0.042330247321211496,0.41192792608176154,0.8138776862418927,0.09870000000000001
spy_2h,8,1,geometry,371,0.024508086253369272,0.031672490550664636,0.6292191592649375,0.6119689682410473,0.005199999999999982
spy_2h,8,1,information,371,0.016941509433962262,0.023451081734140705,0.17112635791881078,0.9702786525894292,0.032200000000000006
spy_2h,8,1,propagation,371,0.06860296495956873,0.08362291194174747,0.6138967781616887,0.7662387422662303,0.04349999999999998
spy_2h,8,1,cascade_bias,371,0.19551051212938006,0.2613091548215083,0.7866043537693826,0.45401077154195807,0.10740000000000001
spy_2h,8,1,scaling_exponent,371,0.0781533692722372,0.11126008394893225,0.5128173836760969,0.8846140821802834,0.05030000000000001
spy_4h,1,1,pressure,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,velocity,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,acceleration,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,jerk,371,0.0,0.0,0.0,0.9999999999999998,0.0
spy_4h,1,1,snap,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,structure,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,kinematics,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,geometry,371,0.0,0.0,0.0,0.9999999999999998,0.0
spy_4h,1,1,information,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_4h,1,1,propagation,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,cascade_bias,371,0.0,0.0,0.0,1.0,0.0
spy_4h,1,1,scaling_exponent,371,0.0,0.0,0.0,1.0,0.0
spy_4h,2,1,pressure,371,0.0008633423180592998,0.0013271882200458893,0.010798528055776108,0.999967897909055,0.0
spy_4h,2,1,velocity,371,0.012148517520215632,0.016536335064290714,0.020145124815878667,0.999257180673309,0.03210000000000002
spy_4h,2,1,acceleration,371,0.03423072776280323,0.046322580988476476,0.08063775680283447,0.9912065217976448,0.0685
spy_4h,2,1,jerk,371,0.05115902964959569,0.07038202646695879,0.12092903829239023,0.9754733403510014,0.009100000000000025
spy_4h,2,1,snap,371,0.06518032345013476,0.08993941971309823,0.17164008808462083,0.9572149032362857,0.0248
spy_4h,2,1,structure,371,0.0039008086253369285,0.004287341110821378,0.05122532666233652,0.999585481977115,0.0040000000000000036
spy_4h,2,1,kinematics,371,0.0118366576819407,0.015573024226461328,0.1720444430514636,0.9637866441159157,0.00030000000000002247
spy_4h,2,1,geometry,371,0.010059299191374662,0.012350961637430189,0.1864559627687611,0.9557295576560277,0.008799999999999975
spy_4h,2,1,information,371,0.010307008086253372,0.013360470923152738,0.15628518705463804,0.9938360040784298,0.008000000000000007
spy_4h,2,1,propagation,371,0.02014123989218329,0.025612826343755266,0.15815657551773285,0.9719334995763219,0.0042000000000000925
spy_4h,2,1,cascade_bias,371,0.036297843665768194,0.0488001438842826,0.13220849996637477,0.9719851313672048,0.024799999999999933
spy_4h,2,1,scaling_exponent,371,0.030600269541778972,0.043120665960582026,0.1578961276665582,0.9871769052491114,0.08840000000000003
spy_4h,4,1,pressure,371,0.0016398921832884111,0.0026012644654873174,0.020511471961080812,0.999816418674637,0.00010000000000000113
spy_4h,4,1,velocity,371,0.033954986522911054,0.04521902820859135,0.056305424961298485,0.9946067876826179,0.020300000000000012
spy_4h,4,1,acceleration,371,0.06948733153638814,0.08865081109204602,0.16369218265344673,0.9694395475324394,0.0811
spy_4h,4,1,jerk,371,0.08707169811320756,0.11159327381212461,0.20581892947218425,0.9415437598913895,0.001600000000000018
spy_4h,4,1,snap,371,0.09765363881401617,0.12666022368585547,0.25715243927324866,0.9213492365866156,0.0053
spy_4h,4,1,structure,371,0.009645283018867927,0.010719928792457714,0.12666162861284203,0.9976967078027275,0.01150000000000001
spy_4h,4,1,kinematics,371,0.01741266846361186,0.02262081609391485,0.2530911113897072,0.9299332238066373,0.014600000000000002
spy_4h,4,1,geometry,371,0.017839892183288412,0.022264252226915675,0.3306745539071068,0.8668662272565602,0.020100000000000007
spy_4h,4,1,information,371,0.013333153638814016,0.018548347257473577,0.2021706389509329,0.9829568922760625,0.025699999999999945
spy_4h,4,1,propagation,371,0.04203477088948787,0.05169834883472775,0.33007279850402704,0.907789644257788,0.0746
spy_4h,4,1,cascade_bias,371,0.09667789757412398,0.12351424822596296,0.3521322075182079,0.8531671619879245,0.07329999999999998
spy_4h,4,1,scaling_exponent,371,0.041915902964959575,0.06096788514347472,0.21628432902455924,0.9730155816446526,0.11550000000000005
spy_4h,8,1,pressure,371,0.0030490566037735855,0.004802313009643126,0.038137043199169295,0.9992765031971547,0.0015000000000000013
spy_4h,8,1,velocity,371,0.06552452830188679,0.0869221075232321,0.10865521648600743,0.9787147715849573,0.1501
spy_4h,8,1,acceleration,371,0.11546280323450135,0.14825215397770666,0.2719971807644319,0.9170346411596692,0.0933
spy_4h,8,1,jerk,371,0.12885390835579516,0.17028260955218819,0.3045831659515309,0.8809728629169993,0.1546
spy_4h,8,1,snap,371,0.14149353099730458,0.1841419598425711,0.37259652665517995,0.8596682498937305,0.1541
spy_4h,8,1,structure,371,0.01563989218328841,0.017992773332182244,0.20538269446209326,0.9931632632175766,0.016500000000000015
spy_4h,8,1,kinematics,371,0.027016981132075474,0.03513504367153311,0.3926886792452829,0.8460803227571791,0.027600000000000013
spy_4h,8,1,geometry,371,0.023504851752021563,0.030287310197996284,0.43567843840633114,0.7189702958683375,0.007199999999999984
spy_4h,8,1,information,371,0.017120215633423183,0.024271607762903276,0.2595938685886762,0.9621674020691012,0.035699999999999954
spy_4h,8,1,propagation,371,0.06474097035040431,0.08011165809545596,0.5083703992964608,0.8225422535217093,0.12420000000000009
spy_4h,8,1,cascade_bias,371,0.18039514824797845,0.23279490817506554,0.657057542334651,0.640856513364182,0.5993999999999999
spy_4h,8,1,scaling_exponent,371,0.045077628032345024,0.06608365318540464,0.2325986998573015,0.9659486974240479,0.10240000000000005
spy_1d,1,1,pressure,621,0.0,0.0,0.0,1.0,0.0
spy_1d,1,1,velocity,621,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1d,1,1,acceleration,621,0.0,0.0,0.0,0.9999999999999998,0.0
spy_1d,1,1,jerk,621,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1d,1,1,snap,621,0.0,0.0,0.0,1.0,0.0
spy_1d,1,1,structure,621,0.0,0.0,0.0,1.0,0.0
spy_1d,1,1,kinematics,621,0.0,0.0,0.0,1.0,0.0
spy_1d,1,1,geometry,621,0.0,0.0,0.0,1.0,0.0
spy_1d,1,1,information,621,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1d,1,1,propagation,621,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1d,1,1,cascade_bias,621,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1d,1,1,scaling_exponent,621,0.0,0.0,0.0,1.0,0.0
spy_1d,2,1,pressure,621,0.0010898550724637683,0.0014759914378605595,0.006460314596702836,0.9999592159294246,0.0008000000000000021
spy_1d,2,1,velocity,621,0.012679710144927537,0.016563186485028844,0.018384384725137797,0.9994088515952367,0.017600000000000005
spy_1d,2,1,acceleration,621,0.028793558776167474,0.03850820896653055,0.06038917528558615,0.9950440357440172,0.01579999999999998
spy_1d,2,1,jerk,621,0.038970692431561996,0.05475402852111857,0.07174280639094624,0.9876969147384683,0.02889999999999998
spy_1d,2,1,snap,621,0.050672141706924315,0.07118655606851149,0.08841762642981037,0.9786219667188312,0.0189
spy_1d,2,1,structure,621,0.0033766505636070835,0.004139902446982462,0.02878644981762219,0.9993136214156881,0.003400000000000014
spy_1d,2,1,kinematics,621,0.011066505636070855,0.014510264566084858,0.15564705535964635,0.9661931976656923,0.006599999999999995
spy_1d,2,1,geometry,621,0.00799694041867955,0.010180215886273892,0.17384653084085985,0.9579364817020803,0.022299999999999986
spy_1d,2,1,information,621,0.00807938808373591,0.011117852785659969,0.07007275007576677,0.9954572418926578,0.00990000000000002
spy_1d,2,1,propagation,621,0.019870531400966184,0.024348455363388675,0.15845718820547203,0.9764263794532921,0.013599999999999945
spy_1d,2,1,cascade_bias,621,0.033941867954911435,0.04731489826073296,0.13094856464086202,0.9767579883792794,0.016799999999999926
spy_1d,2,1,scaling_exponent,621,0.03354718196457327,0.0489233578532718,0.17628576965093676,0.9859361161874414,0.0039000000000000146
spy_1d,4,1,pressure,621,0.0020342995169082127,0.002775226848019998,0.012058681190920052,0.9997811274773653,0.0025000000000000022
spy_1d,4,1,velocity,621,0.03701304347826087,0.04891347268374938,0.05366542479086686,0.9948030036839903,0.043999999999999984
spy_1d,4,1,acceleration,621,0.06866602254428342,0.09375213388875825,0.14401430902744006,0.9669818023619599,0.08710000000000001
spy_1d,4,1,jerk,621,0.08882238325281805,0.12175788368038137,0.16351690584097578,0.9383416428889136,0.0821
spy_1d,4,1,snap,621,0.09287729468599033,0.1301553053489061,0.16206123658347643,0.9292368208168603,0.0814
spy_1d,4,1,structure,621,0.009807568438003221,0.011867158568754957,0.08361098412619966,0.9960877602205734,0.009000000000000008
spy_1d,4,1,kinematics,621,0.019608856682769724,0.025388260756085707,0.2757926397014026,0.9006705863015613,0.0032999999999999696
spy_1d,4,1,geometry,621,0.015218679549114333,0.01888932593981446,0.33084085976335514,0.8470858848339758,0.03860000000000002
spy_1d,4,1,information,621,0.015705475040257648,0.020054107566126,0.13621400728757715,0.9827885741875042,0.02839999999999998
spy_1d,4,1,propagation,621,0.04426843800322061,0.053774013472677885,0.353017846915635,0.9091457907757831,0.007600000000000051
spy_1d,4,1,cascade_bias,621,0.08763091787439614,0.11668402700374197,0.3380822448857876,0.896989072325115,0.1507
spy_1d,4,1,scaling_exponent,621,0.04607954911433172,0.07114350967870638,0.24214161384304633,0.9690049171909937,0.013500000000000068
spy_1d,8,1,pressure,621,0.0038040257648953306,0.0050714428924392065,0.022549056104892298,0.9991612158380777,0.006999999999999999
spy_1d,8,1,velocity,621,0.07164653784219002,0.09643032469160738,0.10388072762387998,0.9788517683950311,0.11499999999999999
spy_1d,8,1,acceleration,621,0.111056038647343,0.14998424479791417,0.23291954414291735,0.9204229733568834,0.154
spy_1d,8,1,jerk,621,0.12252866344605474,0.1684457058796916,0.2255682316753585,0.895445882520777,0.02990000000000001
spy_1d,8,1,snap,621,0.1269122383252818,0.17224974205870808,0.22144867968117576,0.8901543840568451,0.0814
spy_1d,8,1,structure,621,0.017982769726247988,0.021521608435003864,0.1533057947676725,0.988749066868191,0.016200000000000048
spy_1d,8,1,kinematics,621,0.026443800322061194,0.03425489139584394,0.3719240551626047,0.8460947380093274,0.004400000000000015
spy_1d,8,1,geometry,621,0.026051046698872787,0.03335034469302105,0.5663271021494086,0.5488260533136864,0.062
spy_1d,8,1,information,621,0.02731400966183575,0.034530603010712306,0.23689514017203597,0.9383305473962242,0.002599999999999991
spy_1d,8,1,propagation,621,0.07152415458937197,0.08646494444777889,0.5703680589264115,0.7834749059121769,0.04310000000000003
spy_1d,8,1,cascade_bias,621,0.17854235104669888,0.23755701856447675,0.6888207987912766,0.7087740830934683,0.010199999999999987
spy_1d,8,1,scaling_exponent,621,0.056334299516908215,0.09227823623394449,0.29602889919552394,0.9442694562496823,0.020399999999999974
spy_1w,1,1,pressure,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1w,1,1,velocity,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1w,1,1,acceleration,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,jerk,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1w,1,1,snap,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,structure,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,kinematics,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,geometry,371,0.0,0.0,0.0,0.9999999999999998,0.0
spy_1w,1,1,information,371,0.0,0.0,0.0,0.9999999999999999,0.0
spy_1w,1,1,propagation,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,cascade_bias,371,0.0,0.0,0.0,1.0,0.0
spy_1w,1,1,scaling_exponent,371,0.0,0.0,0.0,1.0,0.0
spy_1w,2,1,pressure,371,0.0013377358490566044,0.0015673814583944143,0.007523823672984276,0.999967955618315,0.0002999999999999947
spy_1w,2,1,velocity,371,0.012909973045822105,0.016954673997172705,0.018965730932601885,0.9994174075818426,0.01949999999999999
spy_1w,2,1,acceleration,371,0.0307544474393531,0.04214564370156028,0.06210510387591499,0.9940726685842238,0.02919999999999999
spy_1w,2,1,jerk,371,0.04633800539083558,0.06238283119602977,0.07685215256793362,0.9854961613301992,0.0984
spy_1w,2,1,snap,371,0.058470619946091644,0.08216241689073017,0.09328433303460695,0.9733406225888294,0.1467
spy_1w,2,1,structure,371,0.0031644204851752054,0.00383401572112912,0.02141015213244388,0.9996321932443297,0.0046000000000000485
spy_1w,2,1,kinematics,371,0.012468733153638813,0.01667729463474912,0.16747794699313379,0.9535363087631753,0.007499999999999951
spy_1w,2,1,geometry,371,0.007556603773584905,0.010257581510115223,0.24181132075471695,0.9552264791496867,0.0050000000000000044
spy_1w,2,1,information,371,0.008188679245283022,0.011336870649284063,0.08131756946656427,0.9939772239605913,0.0030000000000000027
spy_1w,2,1,propagation,371,0.01724097035040431,0.021540173712343905,0.13086125503153184,0.9813999491560595,0.02639999999999998
spy_1w,2,1,cascade_bias,371,0.03158760107816712,0.04293210963528172,0.08457189043685975,0.9840104333331926,0.015700000000000047
spy_1w,2,1,scaling_exponent,371,0.038190296495956864,0.04802662446687192,0.15700019114473535,0.9934100302747784,0.010500000000000065
spy_1w,4,1,pressure,371,0.002115363881401618,0.0025697283987080595,0.011897434653552405,0.9998477808891227,0.0007999999999999952
spy_1w,4,1,velocity,371,0.03451401617250674,0.045661114588287754,0.050703711139278296,0.9959308537634647,0.02210000000000001
spy_1w,4,1,acceleration,371,0.06197789757412399,0.08315840338720047,0.12515730527892566,0.9746616870834897,0.026199999999999987
spy_1w,4,1,jerk,371,0.08117628032345013,0.11172922070840653,0.1346318605580067,0.9498048246370879,0.16770000000000002
spy_1w,4,1,snap,371,0.0903576819407008,0.12658247612310136,0.14415711860354308,0.9358990541437453,0.2662
spy_1w,4,1,structure,371,0.009353369272237198,0.010832392522559514,0.06328395989335046,0.9981885418542623,0.012399999999999967
spy_1w,4,1,kinematics,371,0.018300000000000004,0.02337913173193315,0.2458025520483546,0.9071909788428338,0.007499999999999951
spy_1w,4,1,geometry,371,0.015012398921832882,0.018981878150309772,0.48039676549865223,0.84111190439543,0.016300000000000037
spy_1w,4,1,information,371,0.017618867924528304,0.025452470370838993,0.17496393172322047,0.968640674249161,0.007500000000000007
spy_1w,4,1,propagation,371,0.04402749326145553,0.05396268352239356,0.3341745219085811,0.9168187098125775,0.05730000000000002
spy_1w,4,1,cascade_bias,371,0.10048760107816712,0.1316136954302167,0.2690431086430177,0.8649118477132657,0.05940000000000001
spy_1w,4,1,scaling_exponent,371,0.06311617250673854,0.08125669468583402,0.2594703905724092,0.9805272627999015,0.0494
spy_1w,8,1,pressure,371,0.0036339622641509443,0.004690628381055616,0.020438482925483375,0.9993588180460257,0.0019000000000000128
spy_1w,8,1,velocity,371,0.0670477088948787,0.0909818027775757,0.09849817672231334,0.9810541421351333,0.1369
spy_1w,8,1,acceleration,371,0.11502587601078167,0.1523055246213632,0.2322816559183798,0.9164730836046491,0.041400000000000006
spy_1w,8,1,jerk,371,0.12611698113207548,0.1668523397750529,0.20916656626930175,0.8978619310804361,0.0464
spy_1w,8,1,snap,371,0.13753072776280323,0.18282302380265186,0.2194172427613325,0.875237841800435,0.3199
spy_1w,8,1,structure,371,0.018312668463611865,0.020757798521541648,0.1239016810799179,0.9959932064745746,0.016199999999999992
spy_1w,8,1,kinematics,371,0.02572857142857143,0.033053839523989166,0.3455818862131823,0.8217692985007835,0.010099999999999998
spy_1w,8,1,geometry,371,0.022050404312668467,0.027788641535396248,0.7056129380053909,0.6617345225320295,0.04710000000000003
spy_1w,8,1,information,371,0.020753369272237192,0.026367980153179926,0.2060910553350267,0.9574961628335458,0.0023000000000000242
spy_1w,8,1,propagation,371,0.07054285714285714,0.08426062091627835,0.5354296557332614,0.8427823983052585,0.07179999999999997
spy_1w,8,1,cascade_bias,371,0.161722102425876,0.2064718029605732,0.432990903416,0.7032028793431718,0.34650000000000003
spy_1w,8,1,scaling_exponent,371,0.07950404312668462,0.1077366795914003,0.3268408761631434,0.9607573390815365,0.0413
qqq_1d,1,1,pressure,621,0.0,0.0,0.0,0.9999999999999999,0.0
qqq_1d,1,1,velocity,621,0.0,0.0,0.0,0.9999999999999999,0.0
qqq_1d,1,1,acceleration,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,jerk,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,snap,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,structure,621,0.0,0.0,0.0,0.9999999999999998,0.0
qqq_1d,1,1,kinematics,621,0.0,0.0,0.0,0.9999999999999999,0.0
qqq_1d,1,1,geometry,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,information,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,propagation,621,0.0,0.0,0.0,0.9999999999999999,0.0
qqq_1d,1,1,cascade_bias,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,1,1,scaling_exponent,621,0.0,0.0,0.0,1.0,0.0
qqq_1d,2,1,pressure,621,0.0010753623188405794,0.0014595457348137067,0.007107483931530598,0.999965465787758,0.0010000000000000009
qqq_1d,2,1,velocity,621,0.012714331723027375,0.0172039045487653,0.017787257586775847,0.9993288086531118,0.010000000000000009
qqq_1d,2,1,acceleration,621,0.02927906602254428,0.04049059432341598,0.06403995193032432,0.9938357499178483,0.015699999999999992
qqq_1d,2,1,jerk,621,0.04192946859903381,0.05743395647069438,0.08135325688597947,0.9860304637179658,0.03
qqq_1d,2,1,snap,621,0.05328357487922706,0.07307073878335024,0.1015312021326735,0.9765651456779585,0.017100000000000004
qqq_1d,2,1,structure,621,0.0035357487922705335,0.004159619160692093,0.033230721731865934,0.999390885063307,0.0040999999999999925
qqq_1d,2,1,kinematics,621,0.01116392914653784,0.014289094746114814,0.14728138715749134,0.9673568339561852,0.0026000000000000467
qqq_1d,2,1,geometry,621,0.00835571658615137,0.010576887420409927,0.1860961377761998,0.9540266429640331,0.01870000000000005
qqq_1d,2,1,information,621,0.007190982286634461,0.009390211438165926,0.06597231455627947,0.9972280633543068,0.008500000000000008
qqq_1d,2,1,propagation,621,0.019386634460547506,0.02431767049346346,0.14109632067356268,0.9756586558998447,0.016900000000000026
qqq_1d,2,1,cascade_bias,621,0.03244202898550724,0.043905681921500184,0.12015566290928607,0.97678340403687,0.01100000000000001
qqq_1d,2,1,scaling_exponent,621,0.02290805152979066,0.03963412439331946,0.12217627482555016,0.9873362991943935,0.005299999999999971
qqq_1d,4,1,pressure,621,0.00195475040257649,0.0026907218170855976,0.012919698629058096,0.9998187479216131,0.002599999999999998
qqq_1d,4,1,velocity,621,0.03540837359098229,0.04836627995863479,0.049536057066287484,0.9946354724178368,0.030400000000000038
qqq_1d,4,1,acceleration,621,0.07046425120772946,0.09750614159607231,0.15412128435636363,0.9634886784635625,0.10519999999999999
qqq_1d,4,1,jerk,621,0.08468454106280193,0.11568424353773746,0.16430838390143954,0.9436323156958141,0.1079
qqq_1d,4,1,snap,621,0.08790112721417069,0.12246064391292592,0.16749452594163622,0.9355400085216153,0.1199
qqq_1d,4,1,structure,621,0.009698067632850242,0.011495315155810256,0.09114725218844218,0.9959279844077061,0.007099999999999995
qqq_1d,4,1,kinematics,621,0.019656038647342992,0.025131055522815218,0.2593144940282717,0.9037851173377782,0.012699999999999989
qqq_1d,4,1,geometry,621,0.01570805152979066,0.019807336512265978,0.34984524565235325,0.8462516777920188,0.03150000000000003
qqq_1d,4,1,information,621,0.013283091787439612,0.017609960034922337,0.12186322740770288,0.9865108545551463,0.01770000000000002
qqq_1d,4,1,propagation,621,0.041856038647343,0.05178918028745986,0.3046291022368487,0.9080075088899334,0.057700000000000085
qqq_1d,4,1,cascade_bias,621,0.08501787439613526,0.11528532866254455,0.3148810162819824,0.8907549628191419,0.13070000000000004
qqq_1d,4,1,scaling_exponent,621,0.03626666666666666,0.06717629772356772,0.19342222222222213,0.9632039871805478,0.008599999999999997
qqq_1d,8,1,pressure,621,0.0036064412238325278,0.004855247671508717,0.02383635970808016,0.9993123285102005,0.0051
qqq_1d,8,1,velocity,621,0.06641739130434782,0.09292262273755042,0.09291744726405682,0.980139349571485,0.0514
qqq_1d,8,1,acceleration,621,0.1070512077294686,0.14722565906115123,0.23414524875211853,0.9223621004709017,0.009899999999999992
qqq_1d,8,1,jerk,621,0.11472479871175521,0.15680861957272227,0.22259371112098414,0.9087357726005669,0.0675
qqq_1d,8,1,snap,621,0.11767536231884058,0.16124908108689723,0.22422896783315657,0.9009016282332696,0.21699999999999997
qqq_1d,8,1,structure,621,0.015986312399355877,0.018864430740999437,0.1502472969864275,0.9902782730350695,0.008099999999999996
qqq_1d,8,1,kinematics,621,0.026169404186795493,0.03469995382549008,0.34524279929809365,0.8398894898397126,0.019000000000000017
qqq_1d,8,1,geometry,621,0.024435426731078902,0.03091216271215382,0.544218858153205,0.6100809962704244,0.0645
qqq_1d,8,1,information,621,0.019415780998389694,0.024833827119559858,0.17812643117788712,0.9653789652949432,0.01689999999999997
qqq_1d,8,1,propagation,621,0.06829806763285025,0.08455665843866111,0.49707472804112274,0.7977375533012454,0.08340000000000003
qqq_1d,8,1,cascade_bias,621,0.1711049919484702,0.22788406557500934,0.6337221924017414,0.6904945321926607,0.14100000000000001
qqq_1d,8,1,scaling_exponent,621,0.04685104669887279,0.08795322712118411,0.24987224906065483,0.938651713983271,0.008299999999999974
iwm_1d,1,1,pressure,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,velocity,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,acceleration,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,jerk,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,snap,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,structure,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,kinematics,621,0.0,0.0,0.0,0.9999999999999999,0.0
iwm_1d,1,1,geometry,621,0.0,0.0,0.0,0.9999999999999998,0.0
iwm_1d,1,1,information,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,propagation,621,0.0,0.0,0.0,0.9999999999999999,0.0
iwm_1d,1,1,cascade_bias,621,0.0,0.0,0.0,1.0,0.0
iwm_1d,1,1,scaling_exponent,621,0.0,0.0,0.0,0.9999999999999998,0.0
iwm_1d,2,1,pressure,621,0.0008840579710144926,0.0011173496361210193,0.008103189468510472,0.9999677282878819,0.0005000000000000004
iwm_1d,2,1,velocity,621,0.01147890499194847,0.01523343639961328,0.018122679178952432,0.999435121525686,0.01090000000000002
iwm_1d,2,1,acceleration,621,0.030891143317230273,0.040997034966036766,0.06535041954142219,0.9939559317911771,0.04629999999999998
iwm_1d,2,1,jerk,621,0.04296376811594203,0.060310633223928066,0.08235339872712676,0.9847447129552076,0.10229999999999997
iwm_1d,2,1,snap,621,0.05261674718196457,0.07451032826201591,0.09297887821516977,0.9760024151550688,0.1614
iwm_1d,2,1,structure,621,0.0028803542673107906,0.0035266982638329563,0.04204896740599694,0.9989511211999635,0.0048000000000000265
iwm_1d,2,1,kinematics,621,0.011845088566827696,0.015552424460586665,0.15985274719065717,0.9617104878578123,0.04569999999999996
iwm_1d,2,1,geometry,621,0.009389210950080516,0.011848644921400503,0.1904505263708015,0.9554732016943316,0.008599999999999997
iwm_1d,2,1,information,621,0.008103220611916265,0.01086332674436848,0.08502854786900589,0.9949640441878275,0.010099999999999998
iwm_1d,2,1,propagation,621,0.019797584541062802,0.02455581010644725,0.16069467971641874,0.974383331041349,0.027799999999999936
