date,index,state_id,match,novelty,distance_tail_score,distance_tail_support,distance_tail_scope,outside_learned_range,transition_surprise,close,token
2025-10-15T04:00:00+00:00,558,F.002,0.3475,0.0746,0.150943,52,state_conditional,False,0.0,659.7044067382812,Keseve
2025-10-16T04:00:00+00:00,559,F.002,0.3518,0.0583,0.150943,52,state_conditional,False,0.0,655.2117309570312,Keseve
2025-10-17T04:00:00+00:00,560,F.002,0.3032,0.253,0.037736,52,state_conditional,True,0.0,658.9308471679688,Keseve
2025-10-20T04:00:00+00:00,561,F.002,0.2996,0.2684,0.037736,52,state_conditional,True,0.0,665.7840576171875,Keseve
2025-10-21T04:00:00+00:00,562,F.002,0.3081,0.2321,0.037736,52,state_conditional,True,0.0,665.7741088867188,Keseve
2025-10-22T04:00:00+00:00,563,F.002,0.3003,0.2656,0.037736,52,state_conditional,True,0.0,662.3128051757812,Keseve
2025-10-23T04:00:00+00:00,564,F.002,0.3222,0.1735,0.09434,52,state_conditional,False,0.0,666.2402954101562,Keseve
2025-10-24T04:00:00+00:00,565,F.002,0.3062,0.24,0.037736,52,state_conditional,True,0.0,671.6851806640625,Keseve
2025-10-27T04:00:00+00:00,566,F.002,0.3206,0.1797,0.075472,52,state_conditional,False,0.0,679.6094970703125,Keseve
2025-10-28T04:00:00+00:00,567,F.002,0.3673,0.0022,0.207547,52,state_conditional,False,0.0,681.4144897460938,Keseve
2025-10-29T04:00:00+00:00,568,F.002,0.365,0.0104,0.207547,52,state_conditional,False,0.0,681.7418823242188,Keseve
2025-10-30T04:00:00+00:00,569,F.002,0.3966,0.0,0.264151,52,state_conditional,False,0.0,674.2440185546875,Keseve
2025-10-31T04:00:00+00:00,570,F.002,0.3902,0.0,0.245283,52,state_conditional,False,0.0,676.4556274414062,Keseve
2025-11-03T05:00:00+00:00,571,F.002,0.4588,0.0,0.622642,52,state_conditional,False,0.0,677.7251586914062,Keseve
2025-11-04T05:00:00+00:00,572,F.002,0.3739,0.0,0.226415,52,state_conditional,False,0.0,669.6917114257812,Keseve
2025-11-05T05:00:00+00:00,573,F.002,0.4115,0.0,0.283019,52,state_conditional,False,0.0,672.012451171875,Keseve
2025-11-06T05:00:00+00:00,574,F.002,0.4214,0.0,0.301887,52,state_conditional,False,0.0,664.8021850585938,Keseve
2025-11-07T05:00:00+00:00,575,F.002,0.4229,0.0,0.301887,52,state_conditional,False,0.0,665.4567260742188,Keseve
2025-11-10T05:00:00+00:00,576,F.002,0.3755,0.0,0.226415,52,state_conditional,False,0.0,675.8407592773438,Keseve
2025-11-11T05:00:00+00:00,577,F.002,0.3862,0.0,0.245283,52,state_conditional,False,0.0,677.3878784179688,Keseve
2025-11-12T05:00:00+00:00,578,F.002,0.3643,0.0128,0.207547,52,state_conditional,False,0.0,677.7647705078125,Keseve
2025-11-13T05:00:00+00:00,579,F.002,0.3003,0.2656,0.037736,52,state_conditional,True,0.0,666.5180053710938,Keseve
2025-11-14T05:00:00+00:00,580,F.002,0.3495,0.0671,0.150943,52,state_conditional,False,0.0,666.4088745117188,Keseve
2025-11-17T05:00:00+00:00,581,F.002,0.349,0.0691,0.150943,52,state_conditional,False,0.0,660.2002563476562,Keseve
2025-11-18T05:00:00+00:00,582,F.002,0.3419,0.0959,0.132075,52,state_conditional,False,0.0,654.6561889648438,Keseve
2025-11-19T05:00:00+00:00,583,F.002,0.348,0.0726,0.150943,52,state_conditional,False,0.0,657.185302734375,Keseve
2025-11-20T05:00:00+00:00,584,F.002,0.3035,0.2518,0.037736,52,state_conditional,True,0.0,647.1683349609375,Keseve
2025-11-21T05:00:00+00:00,585,F.002,0.2925,0.3001,0.037736,52,state_conditional,True,0.0,653.6148681640625,Keseve
2025-11-24T05:00:00+00:00,586,F.001,0.2836,0.3402,0.424242,65,state_conditional,False,-0.0,663.2351684570312,Sisude
2025-11-25T05:00:00+00:00,587,F.001,0.2954,0.2869,0.454545,65,state_conditional,False,0.0,669.4734497070312,Sisude
2025-11-26T05:00:00+00:00,588,F.001,0.279,0.3616,0.409091,65,state_conditional,False,0.0,674.09521484375,Sisude
2025-11-28T05:00:00+00:00,589,F.001,0.2963,0.2829,0.454545,65,state_conditional,False,0.0,677.7747192382812,Sisude
2025-12-01T05:00:00+00:00,590,F.001,0.2977,0.2768,0.454545,65,state_conditional,False,0.0,674.6802978515625,Sisude
2025-12-02T05:00:00+00:00,591,F.001,0.3134,0.2097,0.545455,65,state_conditional,False,0.0,675.9300537109375,Sisude
2025-12-03T05:00:00+00:00,592,F.002,0.3541,0.05,0.150943,52,state_conditional,False,-0.0,678.2706298828125,Keseve
2025-12-04T05:00:00+00:00,593,F.002,0.4078,0.0,0.283019,52,state_conditional,False,0.0,678.7665405273438,Keseve
2025-12-05T05:00:00+00:00,594,F.002,0.4174,0.0,0.301887,52,state_conditional,False,0.0,680.0557861328125,Keseve
2025-12-08T05:00:00+00:00,595,F.002,0.3918,0.0,0.245283,52,state_conditional,False,0.0,678.0127563476562,Keseve
2025-12-09T05:00:00+00:00,596,F.002,0.4633,0.0,0.641509,52,state_conditional,False,0.0,677.4276123046875,Keseve
2025-12-10T05:00:00+00:00,597,F.002,0.4532,0.0,0.54717,52,state_conditional,False,0.0,681.92041015625,Keseve
2025-12-11T05:00:00+00:00,598,F.002,0.4755,0.0,0.698113,52,state_conditional,False,0.0,683.5072631835938,Keseve
2025-12-12T05:00:00+00:00,599,F.002,0.4456,0.0,0.471698,52,state_conditional,False,0.0,676.1581420898438,Keseve
2025-12-15T05:00:00+00:00,600,F.002,0.4317,0.0,0.415094,52,state_conditional,False,0.0,675.1365356445312,Keseve
2025-12-16T05:00:00+00:00,601,F.002,0.416,0.0,0.301887,52,state_conditional,False,0.0,673.2918701171875,Keseve
2025-12-17T05:00:00+00:00,602,F.002,0.393,0.0,0.245283,52,state_conditional,False,0.0,665.8832397460938,Keseve
2025-12-18T05:00:00+00:00,603,F.002,0.4057,0.0,0.283019,52,state_conditional,False,0.0,670.9114990234375,Keseve
2025-12-19T05:00:00+00:00,604,F.002,0.3808,0.0,0.245283,52,state_conditional,False,0.0,676.9923095703125,Keseve
2025-12-22T05:00:00+00:00,605,F.002,0.3752,0.0,0.226415,52,state_conditional,False,0.0,681.2098388671875,Keseve
2025-12-23T05:00:00+00:00,606,F.002,0.4014,0.0,0.264151,52,state_conditional,False,0.0,684.3233032226562,Keseve
2025-12-24T05:00:00+00:00,607,F.002,0.4169,0.0,0.301887,52,state_conditional,False,0.0,686.7305297851562,Keseve
2025-12-26T05:00:00+00:00,608,F.002,0.4139,0.0,0.301887,52,state_conditional,False,0.0,686.660888671875,Keseve
2025-12-29T05:00:00+00:00,609,F.002,0.4187,0.0,0.301887,52,state_conditional,False,0.0,684.2138671875,Keseve
2025-12-30T05:00:00+00:00,610,F.002,0.4447,0.0,0.471698,52,state_conditional,False,0.0,683.3782958984375,Keseve
2025-12-31T05:00:00+00:00,611,F.002,0.4463,0.0,0.471698,52,state_conditional,False,0.0,678.3152465820312,Keseve
2026-01-02T05:00:00+00:00,612,F.002,0.4291,0.0,0.339623,52,state_conditional,False,0.0,679.55859375,Keseve
2026-01-05T05:00:00+00:00,613,F.002,0.4298,0.0,0.339623,52,state_conditional,False,0.0,684.0845947265625,Keseve
2026-01-06T05:00:00+00:00,614,F.002,0.4352,0.0,0.415094,52,state_conditional,False,0.0,688.1529541015625,Keseve
2026-01-07T05:00:00+00:00,615,F.002,0.4625,0.0,0.622642,52,state_conditional,False,0.0,685.9347534179688,Keseve
2026-01-08T05:00:00+00:00,616,F.002,0.3941,0.0,0.245283,52,state_conditional,False,0.0,685.8651123046875,Keseve
2026-01-09T05:00:00+00:00,617,F.002,0.3886,0.0,0.245283,52,state_conditional,False,0.0,690.4010009765625,Keseve
2026-01-12T05:00:00+00:00,618,F.002,0.4169,0.0,0.301887,52,state_conditional,False,0.0,691.4852294921875,Keseve
2026-01-13T05:00:00+00:00,619,F.002,0.4164,0.0,0.301887,52,state_conditional,False,0.0,690.1026000976562,Keseve
2026-01-14T05:00:00+00:00,620,F.002,0.362,0.0212,0.188679,52,state_conditional,False,0.0,686.7105712890625,Keseve
2026-01-15T05:00:00+00:00,621,F.002,0.3313,0.1369,0.113208,52,state_conditional,False,0.0,688.5806884765625,Keseve
2026-01-16T05:00:00+00:00,622,F.002,0.358,0.0354,0.150943,52,state_conditional,False,0.0,688.0037231445312,Keseve
2026-01-20T05:00:00+00:00,623,F.002,0.4153,0.0,0.301887,52,state_conditional,False,0.0,673.9981689453125,Keseve
2026-01-21T05:00:00+00:00,624,F.002,0.404,0.0,0.264151,52,state_conditional,False,0.0,681.77685546875,Keseve
2026-01-22T05:00:00+00:00,625,F.002,0.4246,0.0,0.301887,52,state_conditional,False,0.0,685.3379516601562,Keseve
2026-01-23T05:00:00+00:00,626,F.002,0.4233,0.0,0.301887,52,state_conditional,False,0.0,685.5865478515625,Keseve
2026-01-26T05:00:00+00:00,627,F.002,0.3934,0.0,0.245283,52,state_conditional,False,0.0,689.068115234375,Keseve
2026-01-27T05:00:00+00:00,628,F.002,0.4323,0.0,0.415094,52,state_conditional,False,0.0,691.8134765625,Keseve
2026-01-28T05:00:00+00:00,629,F.002,0.4079,0.0,0.283019,52,state_conditional,False,0.0,691.7438354492188,Keseve
2026-01-29T05:00:00+00:00,630,F.002,0.3629,0.018,0.188679,52,state_conditional,False,0.0,690.3711547851562,Keseve
2026-01-30T05:00:00+00:00,631,F.002,0.403,0.0,0.264151,52,state_conditional,False,0.0,688.3121337890625,Keseve
2026-02-02T05:00:00+00:00,632,F.002,0.4125,0.0,0.283019,52,state_conditional,False,0.0,691.73388671875,Keseve
2026-02-03T05:00:00+00:00,633,F.002,0.396,0.0,0.264151,52,state_conditional,False,0.0,685.885009765625,Keseve
2026-02-04T05:00:00+00:00,634,F.002,0.3551,0.0462,0.150943,52,state_conditional,False,0.0,682.5626831054688,Keseve
2026-02-05T05:00:00+00:00,635,F.002,0.3638,0.0145,0.207547,52,state_conditional,False,0.0,674.0379638671875,Keseve
2026-02-06T05:00:00+00:00,636,F.002,0.314,0.207,0.056604,52,state_conditional,False,0.0,686.96923828125,Keseve
2026-02-09T05:00:00+00:00,637,F.002,0.2978,0.2765,0.037736,52,state_conditional,True,0.0,690.2816162109375,Keseve
2026-02-10T05:00:00+00:00,638,F.002,0.2647,0.4305,0.018868,52,state_conditional,True,0.0,688.4613037109375,Keseve
2026-02-11T05:00:00+00:00,639,F.002,0.2724,0.3931,0.018868,52,state_conditional,True,0.0,688.3021850585938,Keseve
2026-02-12T05:00:00+00:00,640,F.002,0.2611,0.4483,0.018868,52,state_conditional,True,0.0,677.668701171875,Keseve
2026-02-13T05:00:00+00:00,641,F.002,0.2783,0.3649,0.018868,52,state_conditional,True,0.0,678.1461181640625,Keseve
2026-02-17T05:00:00+00:00,642,F.002,0.3154,0.2012,0.056604,52,state_conditional,False,0.0,679.2402954101562,Keseve
2026-02-18T05:00:00+00:00,643,F.002,0.2907,0.3081,0.037736,52,state_conditional,True,0.0,682.662109375,Keseve
2026-02-19T05:00:00+00:00,644,F.002,0.2876,0.3223,0.037736,52,state_conditional,True,0.0,680.8616943359375,Keseve
2026-02-20T05:00:00+00:00,645,F.002,0.2756,0.3778,0.018868,52,state_conditional,True,0.0,685.7855834960938,Keseve
2026-02-23T05:00:00+00:00,646,F.002,0.2541,0.484,0.018868,52,state_conditional,True,0.0,678.7827758789062,Keseve
2026-02-24T05:00:00+00:00,647,F.002,0.2747,0.3819,0.018868,52,state_conditional,True,0.0,683.7164916992188,Keseve
2026-02-25T05:00:00+00:00,648,F.001,0.2298,0.6152,0.287879,65,state_conditional,False,-0.0,689.4859008789062,Sisude
2026-02-26T05:00:00+00:00,649,F.001,0.2707,0.4011,0.409091,65,state_conditional,False,0.0,685.6561889648438,Sisude
2026-02-27T05:00:00+00:00,650,F.001,0.2423,0.5461,0.318182,65,state_conditional,False,0.0,682.3637084960938,Sisude
2026-03-02T05:00:00+00:00,651,F.002,0.2418,0.549,0.018868,52,state_conditional,True,-0.0,682.7516479492188,Keseve
2026-03-03T05:00:00+00:00,652,F.002,0.3656,0.0081,0.207547,52,state_conditional,False,0.0,676.7337036132812,Keseve
2026-03-04T05:00:00+00:00,653,F.002,0.367,0.0033,0.207547,52,state_conditional,False,0.0,681.50830078125,Keseve
2026-03-05T05:00:00+00:00,654,F.002,0.3841,0.0,0.245283,52,state_conditional,False,0.0,677.7084350585938,Keseve
2026-03-06T05:00:00+00:00,655,F.002,0.3209,0.1788,0.075472,52,state_conditional,False,0.0,668.8256225585938,Keseve
2026-03-09T04:00:00+00:00,656,F.002,0.328,0.1502,0.113208,52,state_conditional,False,0.0,674.6845092773438,Keseve
2026-03-10T04:00:00+00:00,657,F.002,0.334,0.1263,0.113208,52,state_conditional,False,0.0,673.6002807617188,Keseve
2026-03-11T04:00:00+00:00,658,F.002,0.374,0.0,0.226415,52,state_conditional,False,0.0,672.7548217773438,Keseve
2026-03-12T04:00:00+00:00,659,F.002,0.2976,0.2775,0.037736,52,state_conditional,True,0.0,662.5390625,Keseve
2026-03-13T04:00:00+00:00,660,F.002,0.312,0.2157,0.037736,52,state_conditional,True,0.0,658.7890014648438,Keseve
2026-03-16T04:00:00+00:00,661,F.002,0.3283,0.1489,0.113208,52,state_conditional,False,0.0,665.493408203125,Keseve
2026-03-17T04:00:00+00:00,662,F.002,0.3374,0.1132,0.132075,52,state_conditional,False,0.0,667.2440185546875,Keseve
2026-03-18T04:00:00+00:00,663,F.002,0.2696,0.4065,0.018868,52,state_conditional,True,0.0,657.9335327148438,Keseve
